filename,year,file_type,size_bytes,created_date,modified_date,sha256_hash,relative_path,document_type,estimated_category,priority,keywords,official_url,archive_url
Estado-de-Ejecucion-de-Gastos-Junio.pdf,2024,.pdf,1967737,2025-08-25T15:58:41.474751,2025-08-24T13:23:02.223793,874761519e04b458479a032f31860458ae9ab38253c5f241f9a9d0067b20ff2f,data/source_materials/2024/Estado-de-Ejecucion-de-Gastos-Junio.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-Junio.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-Junio.pdf
Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 867_2024 del Administración General del Instituto de la Vivienda.pdf,2024,.pdf,930421,2025-08-25T15:58:41.475362,2025-08-24T13:23:02.307589,caf4336bbf7b76e62adf3902fb3a7cff47dd376729e1ec44cd08bef5a017c155,data/source_materials/2024/Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 867_2024 del Administración General del Instituto de la Vivienda.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 867_2024 del Administración General del Instituto de la Vivienda.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 867_2024 del Administración General del Instituto de la Vivienda.pdf
Estado-de-Ejecucion-de-Recursos-por-Procedencia-Marzo.pdf,2024,.pdf,361665,2025-08-25T15:58:41.475715,2025-08-24T13:23:02.240519,b8fd4047379f92c5f3249af079f979c2de83a26c8b3755bbb4bf6ec887b783aa,data/source_materials/2024/Estado-de-Ejecucion-de-Recursos-por-Procedencia-Marzo.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-por-Procedencia-Marzo.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-por-Procedencia-Marzo.pdf
ESCALA-SALARIAL-OCTUBRE-2024.pdf,2024,.pdf,434499,2025-08-25T15:58:41.476021,2025-08-24T13:23:02.212146,012eb13ac4865f3b77360ea43210993993ff7b3c7bce8afb3c9a3c4673656d55,data/source_materials/2024/ESCALA-SALARIAL-OCTUBRE-2024.pdf,salary_report,salaries,medium,salario,https://carmendeareco.gob.ar/transparencia/ESCALA-SALARIAL-OCTUBRE-2024.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESCALA-SALARIAL-OCTUBRE-2024.pdf
Situacion-Economico-Financiera-Junio.pdf,2024,.pdf,224328,2025-08-25T15:58:41.476323,2025-08-24T13:23:02.308171,c96a1ed230645586c5ebd285fcc0b835423a7c2aa4f9e41b2a00aad9a22e9211,data/source_materials/2024/Situacion-Economico-Financiera-Junio.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Situacion-Economico-Financiera-Junio.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Situacion-Economico-Financiera-Junio.pdf
Estado-de-Ejecucion-de-Recursos-3er-Trimestres.pdf,2024,.pdf,471919,2025-08-25T15:58:41.476632,2025-08-24T13:23:02.233693,eff7a700920e8703d48ecc299217d82974c3eb6bea3fafd5f985e9883ebbc3bd,data/source_materials/2024/Estado-de-Ejecucion-de-Recursos-3er-Trimestres.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-3er-Trimestres.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-3er-Trimestres.pdf
Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-3er-Trimestres.pdf,2024,.pdf,388869,2025-08-25T15:58:41.476918,2025-08-24T13:23:02.230509,e7095588496ac652cb708e7e33fde4ba5fabd41a996f78f051c535b0bd38defd,data/source_materials/2024/Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-3er-Trimestres.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-3er-Trimestres.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-3er-Trimestres.pdf
Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-Marzo.pdf,2024,.pdf,387766,2025-08-25T15:58:41.477143,2025-08-24T13:23:02.239002,a46fadb9a16c7866650739fef3d1e134284c773140b08a697b3742288d8833d2,data/source_materials/2024/Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-Marzo.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-Marzo.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-Marzo.pdf
Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-Marzo.pdf,2024,.pdf,275027,2025-08-25T15:58:41.477429,2025-08-24T13:23:02.233061,e2ddf5be5abcecdbc8e2ec509decfdace401249b01571cd8ab1b75935e1c030b,data/source_materials/2024/Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-Marzo.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-Marzo.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-Marzo.pdf
Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-4toTrimestres.pdf,2024,.pdf,276006,2025-08-25T15:58:41.477698,2025-08-24T13:23:02.232384,1bc732bc7316a4f5b6a0e6ec2681d32feee67584dbb15d65e7e3c771265e0b6f,data/source_materials/2024/Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-4toTrimestres.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-4toTrimestres.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-4toTrimestres.pdf
Resolución 539_2024.pdf,2024,.pdf,122360,2025-08-25T15:58:41.478066,2025-08-24T13:23:02.304826,c9a1fb1167829aef4417626cb278f872c1f33c563ebf04be6e3f299ce2c14851,data/source_materials/2024/Resolución 539_2024.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Resolución 539_2024.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Resolución 539_2024.pdf
Estado-de-Ejecucion-de-Gastos-4to-Trimestres.pdf,2024,.pdf,2137158,2025-08-25T15:58:41.478290,2025-08-24T13:23:02.220494,c58c3d1ea333b33b46e2edcf62505b8c3a48ac08e62b5074fae2d71495edca9d,data/source_materials/2024/Estado-de-Ejecucion-de-Gastos-4to-Trimestres.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-4to-Trimestres.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-4to-Trimestres.pdf
Resolución 867_2024.pdf,2024,.pdf,116656,2025-08-25T15:58:41.478532,2025-08-24T13:23:02.304957,816a62ef77df9f37e9b056048f2accbfd8a9bbe0f270f224912ce61818ed6bfe,data/source_materials/2024/Resolución 867_2024.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Resolución 867_2024.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Resolución 867_2024.pdf
Cuenta-Ahorro-Inversion-Financiamiento-4to-Trimestre.pdf,2024,.pdf,370357,2025-08-25T15:58:41.478771,2025-08-24T13:23:02.210876,f1bd5e531456c1c410b0ac930e6e4d7844002492396a9289f00612ac865432f5,data/source_materials/2024/Cuenta-Ahorro-Inversion-Financiamiento-4to-Trimestre.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Cuenta-Ahorro-Inversion-Financiamiento-4to-Trimestre.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Cuenta-Ahorro-Inversion-Financiamiento-4to-Trimestre.pdf
Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-3er-Trimestres.pdf,2024,.pdf,418941,2025-08-25T15:58:41.479028,2025-08-24T13:23:02.234754,98e5962fbcbff54a4a024af8e10d8824bf3c3eda4f3db12e7b99c57a0b6704d4,data/source_materials/2024/Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-3er-Trimestres.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-3er-Trimestres.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-3er-Trimestres.pdf
Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-Marzo.pdf,2024,.pdf,413246,2025-08-25T15:58:41.479249,2025-08-24T13:23:02.235883,9f5b362cd36885d3393367bb8174fee985a46a490fda5d08c872c7018d74d846,data/source_materials/2024/Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-Marzo.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-Marzo.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-Marzo.pdf
Cuenta-Ahorro-Inversion-Financiamiento-3er-Trimestre.pdf,2024,.pdf,374659,2025-08-25T15:58:41.479462,2025-08-24T13:23:02.210361,36443068ed8efb243ff4c0bee2ec5ea067f5243bb802265fd9d2edc3d7c24f7d,data/source_materials/2024/Cuenta-Ahorro-Inversion-Financiamiento-3er-Trimestre.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Cuenta-Ahorro-Inversion-Financiamiento-3er-Trimestre.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Cuenta-Ahorro-Inversion-Financiamiento-3er-Trimestre.pdf
Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-4to-Trimestre.pdf,2024,.pdf,294013,2025-08-25T15:58:41.479675,2025-08-24T13:23:02.227397,9a125a073c60037d839bdf096937614e895c2767e9fe7ca263cf6940210e5117,data/source_materials/2024/Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-4to-Trimestre.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-4to-Trimestre.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-4to-Trimestre.pdf
README.md,2024,.md,1564,2025-08-25T15:58:41.479920,2025-08-25T09:30:44.906218,30ff4018e441872b96499dcf18dee0a91e8fd17bed9e95eba14c020ad6761e1d,data/source_materials/2024/README.md,general,general,normal,,https://carmendeareco.gob.ar/transparencia/README.md,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/README.md
Estado-de-Ejecucion-de-Recursos-por-Procedencia-Junio.pdf,2024,.pdf,362628,2025-08-25T15:58:41.480124,2025-08-24T13:23:02.240262,9ca20572c11d3a60741b778f76c5e6288ad288211ed403f80d97b92cfd3907da,data/source_materials/2024/Estado-de-Ejecucion-de-Recursos-por-Procedencia-Junio.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-por-Procedencia-Junio.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-por-Procedencia-Junio.pdf
Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 539_2024 del Ministerio de Infraestructura y Servicios Públicos.pdf,2024,.pdf,963545,2025-08-25T15:58:41.480452,2025-08-24T13:23:02.306525,1975b3e4209305619faa51e203189e44332de41e25bde4802756d06e2f730a10,data/source_materials/2024/Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 539_2024 del Ministerio de Infraestructura y Servicios Públicos.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 539_2024 del Ministerio de Infraestructura y Servicios Públicos.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 539_2024 del Ministerio de Infraestructura y Servicios Públicos.pdf
CONSULTA-IMPOSITIVA-VIGENTE-.xlsx,2024,.xlsx,57712,2025-08-25T15:58:41.480642,2025-08-24T13:23:02.210155,8fabef6454699b8ed67281bbe450aa214e96bbdb544cba1eef9f8e1f07a68e14,data/source_materials/2024/CONSULTA-IMPOSITIVA-VIGENTE-.xlsx,general,general,normal,,https://carmendeareco.gob.ar/transparencia/CONSULTA-IMPOSITIVA-VIGENTE-.xlsx,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/CONSULTA-IMPOSITIVA-VIGENTE-.xlsx
Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-Junio.pdf,2024,.pdf,399307,2025-08-25T15:58:41.480921,2025-08-24T13:23:02.229645,f7fa8bd469c38fbbad04da87180fda46923f820f7e9ed894ce1e78a27826a4b2,data/source_materials/2024/Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-Junio.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-Junio.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-Junio.pdf
Estado-de-Ejecucion-de-Recursos-por-Procedencia-4toTrimestres.pdf,2024,.pdf,361491,2025-08-25T15:58:41.481151,2025-08-24T13:23:02.239796,ec7ff9715e2076eb615f8a0de37c3d3c4257dbaa7b7f2ee6630b70607950a20d,data/source_materials/2024/Estado-de-Ejecucion-de-Recursos-por-Procedencia-4toTrimestres.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-por-Procedencia-4toTrimestres.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-por-Procedencia-4toTrimestres.pdf
Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-Junio.pdf,2024,.pdf,389286,2025-08-25T15:58:41.481373,2025-08-24T13:23:02.231453,23eafa7a8105c46da2d3e1974e7b96032bb4fbac3ca133acf8744a4d517f1e86,data/source_materials/2024/Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-Junio.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-Junio.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-Junio.pdf
Estado-de-Ejecucion-de-Gastos-Marzo.pdf,2024,.pdf,1801842,2025-08-25T15:58:41.481592,2025-08-24T13:23:02.226890,ceda375dcda211334b1d037ac60ed1c8d11d8f4a4f44578be523e59330d1084a,data/source_materials/2024/Estado-de-Ejecucion-de-Gastos-Marzo.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-Marzo.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-Marzo.pdf
Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-3er-Trimestre.pdf,2024,.pdf,295227,2025-08-25T15:58:41.481793,2025-08-24T13:23:02.227062,ea08cbab669263a858d3ea1d2d9cee8402e7f54db42d6e12ea91e87ffaeed19b,data/source_materials/2024/Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-3er-Trimestre.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-3er-Trimestre.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-3er-Trimestre.pdf
Estado-de-Ejecucion-de-Recursos-4toTrimestres.pdf,2024,.pdf,471414,2025-08-25T15:58:41.482007,2025-08-24T13:23:02.234349,ba7910ad37105ad86dcb852d9c6f4f8db59316643ed92ed33e818d16fda94800,data/source_materials/2024/Estado-de-Ejecucion-de-Recursos-4toTrimestres.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-4toTrimestres.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-4toTrimestres.pdf
Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-3er-Trimestres.pdf,2024,.pdf,278896,2025-08-25T15:58:41.482281,2025-08-24T13:23:02.232023,c598acc527f92993ade1139a24c3fe9b668be66dbaa672d390240dce826c45dc,data/source_materials/2024/Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-3er-Trimestres.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-3er-Trimestres.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-3er-Trimestres.pdf
Disposición 62_2024.pdf,2024,.pdf,121670,2025-08-25T15:58:41.482529,2025-08-24T13:23:02.211443,71f31661ac2497704d036d0f281afd25326c2a5d5f42dda9f3df087d37ae991a,data/source_materials/2024/Disposición 62_2024.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Disposición 62_2024.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Disposición 62_2024.pdf
Estado-de-Ejecucion-de-Recursos-Junio.pdf,2024,.pdf,470734,2025-08-25T15:58:41.482718,2025-08-24T13:23:02.236543,5cb7f6ef63b9f6e1d18e5f0e53915548744f21e4884a2f192a0cf0342c5e3943,data/source_materials/2024/Estado-de-Ejecucion-de-Recursos-Junio.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-Junio.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-Junio.pdf
Situacion-Economico-Financiera-3er-Trimestre.pdf,2024,.pdf,226061,2025-08-25T15:58:41.482994,2025-08-24T13:23:02.307825,f5cc5695ee5713a00ad14c54c1326fe47bb9fa18d32ae4c0495ca7cda9aec247,data/source_materials/2024/Situacion-Economico-Financiera-3er-Trimestre.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Situacion-Economico-Financiera-3er-Trimestre.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Situacion-Economico-Financiera-3er-Trimestre.pdf
Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-4to-Trimestre.pdf,2024,.pdf,386959,2025-08-25T15:58:41.483287,2025-08-24T13:23:02.237740,1c53ae8c000b795f35af498d6182111a5983ca4ae0c2c3174b1629d8d05cbab7,data/source_materials/2024/Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-4to-Trimestre.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-4to-Trimestre.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-4to-Trimestre.pdf
Estado-de-Ejecucion-de-Recursos-por-Procedencia-3er-Trimestres.pdf,2024,.pdf,362364,2025-08-25T15:58:41.483493,2025-08-24T13:23:02.239401,e4b824630ee51b686514fea747b6df223672ac25c44bad7eb15f326524188a73,data/source_materials/2024/Estado-de-Ejecucion-de-Recursos-por-Procedencia-3er-Trimestres.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-por-Procedencia-3er-Trimestres.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-por-Procedencia-3er-Trimestres.pdf
Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-3er-Trimestres.pdf,2024,.pdf,400441,2025-08-25T15:58:41.483696,2025-08-24T13:23:02.228721,726165a5adace0ed7efa3cd43e2139b7ffca5978a95dd3de34eb08bc8ff384a0,data/source_materials/2024/Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-3er-Trimestres.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-3er-Trimestres.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-3er-Trimestres.pdf
03.01-STOCK-DE-DEUDA-Y-PERFIL-DE-VENCIMIENTOS-Planilla-Modelo-30-9-2024.xlsx,2024,.xlsx,20580,2025-08-25T15:58:41.483889,2025-08-24T13:23:02.209960,c0a9d9707e2be7f2d72fd32cd848e27e766ba078a85f1b5925118c70fb3aa8b9,data/source_materials/2024/03.01-STOCK-DE-DEUDA-Y-PERFIL-DE-VENCIMIENTOS-Planilla-Modelo-30-9-2024.xlsx,general,general,normal,,https://carmendeareco.gob.ar/transparencia/03.01-STOCK-DE-DEUDA-Y-PERFIL-DE-VENCIMIENTOS-Planilla-Modelo-30-9-2024.xlsx,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/03.01-STOCK-DE-DEUDA-Y-PERFIL-DE-VENCIMIENTOS-Planilla-Modelo-30-9-2024.xlsx
Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-Marzo.pdf,2024,.pdf,294085,2025-08-25T15:58:41.484124,2025-08-24T13:23:02.228202,32b51dd36b8b5ddeefa9aeb2ea64acbccb1d2b17c32d8aafa5fd4a5a09be80d5,data/source_materials/2024/Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-Marzo.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-Marzo.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-Marzo.pdf
Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-3er-Trimestre.pdf,2024,.pdf,389471,2025-08-25T15:58:41.484325,2025-08-24T13:23:02.237323,b70186be3673a7c4e430ddde4372c9b4fd1ecfb9604679caa59f849e1028de84,data/source_materials/2024/Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-3er-Trimestre.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-3er-Trimestre.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-3er-Trimestre.pdf
Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-4toTrimestres.pdf,2024,.pdf,386059,2025-08-25T15:58:41.484529,2025-08-24T13:23:02.230942,d5fd3315d8aa8d87d999138883ddeb1b44fb2a992a44024bd052b310be45a0e6,data/source_materials/2024/Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-4toTrimestres.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-4toTrimestres.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-4toTrimestres.pdf
Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 2623_2024 del Administración General del Instituto de la Vivienda.pdf,2024,.pdf,922622,2025-08-25T15:58:41.484932,2025-08-24T13:23:02.305720,c643e42fe0944fcd50e3426cc1a313f271a82f77bc341fdc39f8c43d8c34acf6,data/source_materials/2024/Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 2623_2024 del Administración General del Instituto de la Vivienda.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 2623_2024 del Administración General del Instituto de la Vivienda.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 2623_2024 del Administración General del Instituto de la Vivienda.pdf
Resolución 2623_2024.pdf,2024,.pdf,111987,2025-08-25T15:58:41.485329,2025-08-24T13:23:02.304604,9284181234d2751256cefc778fe3065add1bb266eaa07b2ba9f9ad931a976aa6,data/source_materials/2024/Resolución 2623_2024.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Resolución 2623_2024.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Resolución 2623_2024.pdf
Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-Junio.pdf,2024,.pdf,418582,2025-08-25T15:58:41.485798,2025-08-24T13:23:02.235702,57699ba7d54424c6b83dfe5a15d0c9fe1b4ddd21ca0cb66e6e92d207fc06f5b4,data/source_materials/2024/Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-Junio.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-Junio.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-Junio.pdf
Estado-de-Ejecucion-de-Gastos-3er-Trimestres.pdf,2024,.pdf,2071972,2025-08-25T15:58:41.486259,2025-08-24T13:23:02.216547,8647e5d72e97edc7a074f407068cd09ec5106f222c92bf49a953a92945dd4204,data/source_materials/2024/Estado-de-Ejecucion-de-Gastos-3er-Trimestres.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-3er-Trimestres.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-3er-Trimestres.pdf
Resolución 466_2024.pdf,2024,.pdf,106965,2025-08-25T15:58:41.486664,2025-08-24T13:23:02.304747,285055769f245edd06aeb7be67df1d62f26c4828fded005736c3e83a6bac3e39,data/source_materials/2024/Resolución 466_2024.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Resolución 466_2024.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Resolución 466_2024.pdf
ORDENANZA-IMPOSITIVA-3202-24.pdf,2024,.pdf,22469309,2025-08-25T15:58:41.486923,2025-08-24T13:23:02.293644,f209255329af8d503eb1749362bd6c96e526f87c37cbc6b806f0bc706696b3c3,data/source_materials/2024/ORDENANZA-IMPOSITIVA-3202-24.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/ORDENANZA-IMPOSITIVA-3202-24.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ORDENANZA-IMPOSITIVA-3202-24.pdf
